CHAMP;ANNEE_1968_2019;MOIS2;JOUR;DECES
FM;1991;03;10;1406
FM;1991;03;11;1528
FM;1991;03;12;1570
FM;1991;03;13;1548
FM;1991;03;14;1455
FM;1991;03;15;1489
FM;1991;03;16;1413
FM;1991;03;17;1402
FM;1991;03;18;1425
FM;1991;03;19;1409
FM;1991;03;20;1420
FM;1991;03;21;1479
FM;1991;03;22;1430
FM;1991;03;23;1387
FM;1991;03;24;1329
FM;1991;03;25;1444
FM;1991;03;26;1395
FM;1991;03;27;1458
FM;1991;03;28;1448
FM;1991;03;29;1348
FM;1991;03;30;1344
FM;1991;03;31;1371
FM;1991;03;MM;45463
FM;1991;04;01;1457
FM;1991;04;02;1553
FM;1991;04;03;1436
FM;1991;04;04;1440
FM;1991;04;05;1485
FM;1991;04;06;1374
FM;1991;04;07;1348
FM;1991;04;08;1450
FM;1991;04;09;1460
FM;1991;04;10;1447
FM;1991;04;11;1452
FM;1991;04;12;1507
FM;1991;04;13;1440
FM;1991;04;14;1360
FM;1991;04;15;1413
FM;1991;04;16;1365
FM;1991;04;17;1378
FM;1991;04;18;1422
FM;1991;04;19;1384
FM;1991;04;20;1423
FM;1991;04;21;1292
FM;1991;04;22;1425
FM;1991;04;23;1387
FM;1991;04;24;1443
FM;1991;04;25;1414
FM;1991;04;26;1453
FM;1991;04;27;1408
FM;1991;04;28;1406
FM;1991;04;29;1490
FM;1991;04;30;1476
FM;1991;04;31;
FM;1991;04;MM;42788
FM;1991;05;01;1368
FM;1991;05;02;1458
FM;1991;05;03;1296
FM;1991;05;04;1351
FM;1991;05;05;1431
FM;1991;05;06;1437
FM;1991;05;07;1467
FM;1991;05;08;1353
FM;1991;05;09;1431
FM;1991;05;10;1461
FM;1991;05;11;1315
FM;1991;05;12;1395
FM;1991;05;13;1420
FM;1991;05;14;1316
FM;1991;05;15;1301
FM;1991;05;16;1341
FM;1991;05;17;1340
FM;1991;05;18;1385
FM;1991;05;19;1339
FM;1991;05;20;1413
FM;1991;05;21;1534
FM;1991;05;22;1539
FM;1991;05;23;1400
FM;1991;05;24;1286
FM;1991;05;25;1341
FM;1991;05;26;1388
FM;1991;05;27;1360
FM;1991;05;28;1369
FM;1991;05;29;1397
FM;1991;05;30;1406
FM;1991;05;31;1324
FM;1991;05;MM;42962
FM;1991;06;01;1326
FM;1991;06;02;1325
FM;1991;06;03;1346
FM;1991;06;04;1329
FM;1991;06;05;1336
FM;1991;06;06;1392
FM;1991;06;07;1405
FM;1991;06;08;1302
FM;1991;06;09;1292
FM;1991;06;10;1361
FM;1991;06;11;1355
FM;1991;06;12;1336
FM;1991;06;13;1330
FM;1991;06;14;1371
FM;1991;06;15;1383
FM;1991;06;16;1401
FM;1991;06;17;1282
FM;1991;06;18;1269
FM;1991;06;19;1314
FM;1991;06;20;1343
FM;1991;06;21;1365
FM;1991;06;22;1431
FM;1991;06;23;1422
FM;1991;06;24;1444
FM;1991;06;25;1404
FM;1991;06;26;1358
FM;1991;06;27;1306
FM;1991;06;28;1248
FM;1991;06;29;1232
FM;1991;06;30;1306
FM;1991;06;31;
FM;1991;06;MM;40314
FM;1991;07;01;1398
FM;1991;07;02;1404
FM;1991;07;03;1383
FM;1991;07;04;1400
FM;1991;07;05;1458
FM;1991;07;06;1389
FM;1991;07;07;1383
FM;1991;07;08;1462
FM;1991;07;09;1298
FM;1991;07;10;1363
FM;1991;07;11;1495
FM;1991;07;12;1431
FM;1991;07;13;1368
FM;1991;07;14;1286
FM;1991;07;15;1280
FM;1991;07;16;1306
FM;1991;07;17;1300
FM;1991;07;18;1276
FM;1991;07;19;1345
FM;1991;07;20;1365
FM;1991;07;21;1238
FM;1991;07;22;1361
FM;1991;07;23;1325
FM;1991;07;24;1381
FM;1991;07;25;1257
FM;1991;07;26;1247
FM;1991;07;27;1325
FM;1991;07;28;1227
FM;1991;07;29;1385
FM;1991;07;30;1411
FM;1991;07;31;1324
FM;1991;07;MM;41871
FM;1991;08;01;1283
FM;1991;08;02;1272
FM;1991;08;03;1265
FM;1991;08;04;1308
FM;1991;08;05;1406
FM;1991;08;06;1466
FM;1991;08;07;1369
FM;1991;08;08;1298
FM;1991;08;09;1253
FM;1991;08;10;1241
FM;1991;08;11;1326
FM;1991;08;12;1351
FM;1991;08;13;1339
FM;1991;08;14;1308
FM;1991;08;15;1373
FM;1991;08;16;1381
FM;1991;08;17;1300
FM;1991;08;18;1213
FM;1991;08;19;1184
FM;1991;08;20;1252
FM;1991;08;21;1352
FM;1991;08;22;1388
FM;1991;08;23;1326
FM;1991;08;24;1363
FM;1991;08;25;1306
FM;1991;08;26;1369
FM;1991;08;27;1363
FM;1991;08;28;1376
FM;1991;08;29;1349
FM;1991;08;30;1333
FM;1991;08;31;1417
FM;1991;08;MM;41130
FM;1991;09;01;1351
FM;1991;09;02;1316
FM;1991;09;03;1299
FM;1991;09;04;1321
FM;1991;09;05;1365
FM;1991;09;06;1297
FM;1991;09;07;1240
FM;1991;09;08;1272
FM;1991;09;09;1300
FM;1991;09;10;1390
FM;1991;09;11;1371
FM;1991;09;12;1318
FM;1991;09;13;1243
FM;1991;09;14;1260
FM;1991;09;15;1271
FM;1991;09;16;1387
FM;1991;09;17;1295
FM;1991;09;18;1269
FM;1991;09;19;1259
FM;1991;09;20;1315
FM;1991;09;21;1314
FM;1991;09;22;1314
FM;1991;09;23;1269
FM;1991;09;24;1303
FM;1991;09;25;1306
FM;1991;09;26;1284
FM;1991;09;27;1266
FM;1991;09;28;1283
FM;1991;09;29;1406
FM;1991;09;30;1311
FM;1991;09;31;
FM;1991;09;MM;39195
FM;1991;10;01;1395
FM;1991;10;02;1366
FM;1991;10;03;1325
FM;1991;10;04;1428
FM;1991;10;05;1379
FM;1991;10;06;1324
FM;1991;10;07;1420
FM;1991;10;08;1391
FM;1991;10;09;1442
FM;1991;10;10;1450
FM;1991;10;11;1490
FM;1991;10;12;1481
FM;1991;10;13;1453
FM;1991;10;14;1459
FM;1991;10;15;1368
FM;1991;10;16;1429
FM;1991;10;17;1430
FM;1991;10;18;1424
FM;1991;10;19;1429
FM;1991;10;20;1384
FM;1991;10;21;1495
FM;1991;10;22;1443
FM;1991;10;23;1523
FM;1991;10;24;1500
FM;1991;10;25;1435
FM;1991;10;26;1437
FM;1991;10;27;1441
FM;1991;10;28;1507
FM;1991;10;29;1461
FM;1991;10;30;1494
FM;1991;10;31;1499
FM;1991;10;MM;44502
FM;1991;11;01;1502
FM;1991;11;02;1495
FM;1991;11;03;1507
FM;1991;11;04;1548
FM;1991;11;05;1433
FM;1991;11;06;1405
FM;1991;11;07;1479
FM;1991;11;08;1494
FM;1991;11;09;1490
FM;1991;11;10;1454
FM;1991;11;11;1451
FM;1991;11;12;1670
FM;1991;11;13;1447
FM;1991;11;14;1487
FM;1991;11;15;1447
FM;1991;11;16;1473
FM;1991;11;17;1418
FM;1991;11;18;1467
FM;1991;11;19;1461
FM;1991;11;20;1464
FM;1991;11;21;1431
FM;1991;11;22;1489
FM;1991;11;23;1480
FM;1991;11;24;1431
FM;1991;11;25;1542
FM;1991;11;26;1467
FM;1991;11;27;1492
FM;1991;11;28;1468
FM;1991;11;29;1446
FM;1991;11;30;1450
FM;1991;11;31;
FM;1991;11;MM;44288
FM;1991;12;01;1456
FM;1991;12;02;1481
FM;1991;12;03;1458
FM;1991;12;04;1411
FM;1991;12;05;1521
FM;1991;12;06;1462
FM;1991;12;07;1439
FM;1991;12;08;1456
FM;1991;12;09;1529
FM;1991;12;10;1561
FM;1991;12;11;1468
FM;1991;12;12;1538
FM;1991;12;13;1505
FM;1991;12;14;1591
FM;1991;12;15;1531
FM;1991;12;16;1660
FM;1991;12;17;1627
FM;1991;12;18;1584
FM;1991;12;19;1634
FM;1991;12;20;1658
FM;1991;12;21;1635
FM;1991;12;22;1582
FM;1991;12;23;1607
FM;1991;12;24;1658
FM;1991;12;25;1592
FM;1991;12;26;1617
FM;1991;12;27;1736
FM;1991;12;28;1648
FM;1991;12;29;1631
FM;1991;12;30;1686
FM;1991;12;31;1691
FM;1991;12;MM;48653
FM;1992;01;01;1823
FM;1992;01;02;1760
FM;1992;01;03;1795
FM;1992;01;04;1696
FM;1992;01;05;1766
FM;1992;01;06;1720
FM;1992;01;07;1782
FM;1992;01;08;1780
FM;1992;01;09;1654
FM;1992;01;10;1746
FM;1992;01;11;1677
FM;1992;01;12;1671
FM;1992;01;13;1680
FM;1992;01;14;1630
FM;1992;01;15;1680
FM;1992;01;16;1688
FM;1992;01;17;1619
FM;1992;01;18;1613
FM;1992;01;19;1586
FM;1992;01;20;1735
FM;1992;01;21;1602
FM;1992;01;22;1584
FM;1992;01;23;1610
FM;1992;01;24;1685
FM;1992;01;25;1641
FM;1992;01;26;1687
FM;1992;01;27;1688
FM;1992;01;28;1690
FM;1992;01;29;1636
FM;1992;01;30;1657
FM;1992;01;31;1666
FM;1992;01;MM;52247
FM;1992;02;01;1630
FM;1992;02;02;1616
FM;1992;02;03;1782
FM;1992;02;04;1623
FM;1992;02;05;1650
FM;1992;02;06;1621
FM;1992;02;07;1591
FM;1992;02;08;1532
FM;1992;02;09;1632
FM;1992;02;10;1719
FM;1992;02;11;1553
FM;1992;02;12;1620
FM;1992;02;13;1634
FM;1992;02;14;1555
FM;1992;02;15;1517
FM;1992;02;16;1465
FM;1992;02;17;1545
FM;1992;02;18;1543
FM;1992;02;19;1545
FM;1992;02;20;1596
FM;1992;02;21;1532
FM;1992;02;22;1566
FM;1992;02;23;1527
FM;1992;02;24;1583
FM;1992;02;25;1547
FM;1992;02;26;1606
FM;1992;02;27;1537
FM;1992;02;28;1516
FM;1992;02;29;1505
FM;1992;02;30;
FM;1992;02;31;
FM;1992;02;MM;45888
FM;1992;03;01;1573
FM;1992;03;02;1530
FM;1992;03;03;1468
FM;1992;03;04;1541
FM;1992;03;05;1545
FM;1992;03;06;1518
FM;1992;03;07;1454
FM;1992;03;08;1424
FM;1992;03;09;1456
FM;1992;03;10;1460
FM;1992;03;11;1421
FM;1992;03;12;1422
FM;1992;03;13;1507
FM;1992;03;14;1450
FM;1992;03;15;1425
FM;1992;03;16;1452
FM;1992;03;17;1407
FM;1992;03;18;1416
FM;1992;03;19;1459
FM;1992;03;20;1438
FM;1992;03;21;1447
FM;1992;03;22;1386
FM;1992;03;23;1404
FM;1992;03;24;1421
FM;1992;03;25;1361
FM;1992;03;26;1483
FM;1992;03;27;1434
FM;1992;03;28;1311
FM;1992;03;29;1330
FM;1992;03;30;1432
FM;1992;03;31;1500
FM;1992;03;MM;44875
FM;1992;04;01;1477
FM;1992;04;02;1444
FM;1992;04;03;1362
FM;1992;04;04;1432
FM;1992;04;05;1399
FM;1992;04;06;1376
FM;1992;04;07;1423
FM;1992;04;08;1453
FM;1992;04;09;1395
FM;1992;04;10;1440
FM;1992;04;11;1392
FM;1992;04;12;1460
FM;1992;04;13;1448
FM;1992;04;14;1461
FM;1992;04;15;1459
FM;1992;04;16;1432
FM;1992;04;17;1454
FM;1992;04;18;1431
FM;1992;04;19;1357
FM;1992;04;20;1436
FM;1992;04;21;1447
FM;1992;04;22;1373
FM;1992;04;23;1404
FM;1992;04;24;1458
FM;1992;04;25;1365
FM;1992;04;26;1422
FM;1992;04;27;1414
FM;1992;04;28;1322
FM;1992;04;29;1335
FM;1992;04;30;1328
FM;1992;04;31;
FM;1992;04;MM;42399
FM;1992;05;01;1409
FM;1992;05;02;1391
FM;1992;05;03;1365
FM;1992;05;04;1403
FM;1992;05;05;1312
FM;1992;05;06;1452
FM;1992;05;07;1343
FM;1992;05;08;1381
FM;1992;05;09;1363
FM;1992;05;10;1365
FM;1992;05;11;1347
FM;1992;05;12;1369
FM;1992;05;13;1427
FM;1992;05;14;1427
FM;1992;05;15;1455
FM;1992;05;16;1427
FM;1992;05;17;1392
FM;1992;05;18;1414
FM;1992;05;19;1395
FM;1992;05;20;1306
FM;1992;05;21;1282
FM;1992;05;22;1294
FM;1992;05;23;1367
FM;1992;05;24;1344
FM;1992;05;25;1279
FM;1992;05;26;1333
FM;1992;05;27;1388
FM;1992;05;28;1309
FM;1992;05;29;1332
FM;1992;05;30;1230
FM;1992;05;31;1244
FM;1992;05;MM;42145
FM;1992;06;01;1309
FM;1992;06;02;1218
FM;1992;06;03;1211
FM;1992;06;04;1181
FM;1992;06;05;1248
FM;1992;06;06;1294
FM;1992;06;07;1315
FM;1992;06;08;1282
FM;1992;06;09;1335
FM;1992;06;10;1312
FM;1992;06;11;1272
FM;1992;06;12;1321
FM;1992;06;13;1296
FM;1992;06;14;1329
FM;1992;06;15;1420
FM;1992;06;16;1458
FM;1992;06;17;1296
FM;1992;06;18;1332
FM;1992;06;19;1285
FM;1992;06;20;1280
FM;1992;06;21;1323
FM;1992;06;22;1304
FM;1992;06;23;1335
FM;1992;06;24;1322
FM;1992;06;25;1372
FM;1992;06;26;1342
FM;1992;06;27;1361
FM;1992;06;28;1344
FM;1992;06;29;1426
FM;1992;06;30;1450
FM;1992;06;31;
FM;1992;06;MM;39573
FM;1992;07;01;1344
FM;1992;07;02;1276
FM;1992;07;03;1371
FM;1992;07;04;1304
FM;1992;07;05;1173
FM;1992;07;06;1277
FM;1992;07;07;1303
FM;1992;07;08;1277
FM;1992;07;09;1335
FM;1992;07;10;1341
FM;1992;07;11;1340
FM;1992;07;12;1318
FM;1992;07;13;1300
FM;1992;07;14;1313
FM;1992;07;15;1414
FM;1992;07;16;1429
FM;1992;07;17;1307
FM;1992;07;18;1339
FM;1992;07;19;1429
FM;1992;07;20;1552
FM;1992;07;21;1550
FM;1992;07;22;1361
FM;1992;07;23;1252
FM;1992;07;24;1394
FM;1992;07;25;1315
FM;1992;07;26;1300
FM;1992;07;27;1345
FM;1992;07;28;1362
FM;1992;07;29;1353
FM;1992;07;30;1484
FM;1992;07;31;1495
FM;1992;07;MM;41953
FM;1992;08;01;1504
FM;1992;08;02;1452
FM;1992;08;03;1477
FM;1992;08;04;1279
FM;1992;08;05;1345
FM;1992;08;06;1362
FM;1992;08;07;1457
FM;1992;08;08;1576
FM;1992;08;09;1471
FM;1992;08;10;1369
FM;1992;08;11;1291
FM;1992;08;12;1199
FM;1992;08;13;1276
FM;1992;08;14;1262
FM;1992;08;15;1330
FM;1992;08;16;1257
FM;1992;08;17;1362
FM;1992;08;18;1283
FM;1992;08;19;1352
FM;1992;08;20;1368
FM;1992;08;21;1260
FM;1992;08;22;1282
FM;1992;08;23;1209
FM;1992;08;24;1295
FM;1992;08;25;1269
FM;1992;08;26;1412
FM;1992;08;27;1365
FM;1992;08;28;1362
FM;1992;08;29;1222
FM;1992;08;30;1212
FM;1992;08;31;1262
FM;1992;08;MM;41422
FM;1992;09;01;1180
FM;1992;09;02;1321
FM;1992;09;03;1230
FM;1992;09;04;1348
FM;1992;09;05;1263
FM;1992;09;06;1339
FM;1992;09;07;1347
FM;1992;09;08;1362
FM;1992;09;09;1344
FM;1992;09;10;1399
FM;1992;09;11;1382
FM;1992;09;12;1311
FM;1992;09;13;1288
FM;1992;09;14;1395
FM;1992;09;15;1354
FM;1992;09;16;1350
FM;1992;09;17;1381
FM;1992;09;18;1298
FM;1992;09;19;1283
FM;1992;09;20;1245
FM;1992;09;21;1398
FM;1992;09;22;1388
FM;1992;09;23;1267
FM;1992;09;24;1375
FM;1992;09;25;1354
FM;1992;09;26;1383
FM;1992;09;27;1343
FM;1992;09;28;1351
FM;1992;09;29;1389
FM;1992;09;30;1271
FM;1992;09;31;
FM;1992;09;MM;39939
FM;1992;10;01;1331
FM;1992;10;02;1305
FM;1992;10;03;1341
FM;1992;10;04;1380
FM;1992;10;05;1353
FM;1992;10;06;1383
FM;1992;10;07;1369
FM;1992;10;08;1379
FM;1992;10;09;1344
FM;1992;10;10;1423
FM;1992;10;11;1411
FM;1992;10;12;1334
FM;1992;10;13;1391
FM;1992;10;14;1374
FM;1992;10;15;1462
FM;1992;10;16;1404
FM;1992;10;17;1364
FM;1992;10;18;1395
FM;1992;10;19;1476
FM;1992;10;20;1465
FM;1992;10;21;1435
FM;1992;10;22;1394
FM;1992;10;23;1518
FM;1992;10;24;1449
FM;1992;10;25;1437
FM;1992;10;26;1455
FM;1992;10;27;1495
FM;1992;10;28;1493
FM;1992;10;29;1489
FM;1992;10;30;1492
FM;1992;10;31;1476
FM;1992;10;MM;43817
FM;1992;11;01;1365
FM;1992;11;02;1500
FM;1992;11;03;1512
FM;1992;11;04;1419
FM;1992;11;05;1506
FM;1992;11;06;1383
FM;1992;11;07;1391
FM;1992;11;08;1327
FM;1992;11;09;1393
FM;1992;11;10;1386
FM;1992;11;11;1358
FM;1992;11;12;1391
FM;1992;11;13;1401
FM;1992;11;14;1382
FM;1992;11;15;1415
FM;1992;11;16;1463
FM;1992;11;17;1425
FM;1992;11;18;1436
FM;1992;11;19;1386
FM;1992;11;20;1438
FM;1992;11;21;1450
FM;1992;11;22;1427
FM;1992;11;23;1479
FM;1992;11;24;1370
FM;1992;11;25;1361
FM;1992;11;26;1302
FM;1992;11;27;1432
FM;1992;11;28;1426
FM;1992;11;29;1438
FM;1992;11;30;1367
FM;1992;11;31;
FM;1992;11;MM;42329
FM;1992;12;01;1352
FM;1992;12;02;1436
FM;1992;12;03;1426
FM;1992;12;04;1382
FM;1992;12;05;1389
FM;1992;12;06;1398
FM;1992;12;07;1431
FM;1992;12;08;1438
FM;1992;12;09;1399
FM;1992;12;10;1353
FM;1992;12;11;1424
FM;1992;12;12;1430
FM;1992;12;13;1405
FM;1992;12;14;1479
FM;1992;12;15;1537
FM;1992;12;16;1475
FM;1992;12;17;1412
FM;1992;12;18;1452
FM;1992;12;19;1397
FM;1992;12;20;1383
FM;1992;12;21;1475
FM;1992;12;22;1388
FM;1992;12;23;1459
FM;1992;12;24;1455
FM;1992;12;25;1517
FM;1992;12;26;1521
FM;1992;12;27;1449
FM;1992;12;28;1608
FM;1992;12;29;1570
FM;1992;12;30;1554
FM;1992;12;31;1549
FM;1992;12;MM;44943
FM;1993;01;01;1535
FM;1993;01;02;1585
FM;1993;01;03;1608
FM;1993;01;04;1718
FM;1993;01;05;1807
FM;1993;01;06;1746
FM;1993;01;07;1804
FM;1993;01;08;1710
FM;1993;01;09;1643
FM;1993;01;10;1703
FM;1993;01;11;1666
FM;1993;01;12;1653
FM;1993;01;13;1658
FM;1993;01;14;1605
FM;1993;01;15;1593
FM;1993;01;16;1553
FM;1993;01;17;1480
FM;1993;01;18;1553
FM;1993;01;19;1599
FM;1993;01;20;1539
FM;1993;01;21;1560
FM;1993;01;22;1592
FM;1993;01;23;1503
FM;1993;01;24;1521
FM;1993;01;25;1472
FM;1993;01;26;1458
FM;1993;01;27;1493
FM;1993;01;28;1404
FM;1993;01;29;1553
FM;1993;01;30;1519
FM;1993;01;31;1398
FM;1993;01;MM;49231
FM;1993;02;01;1430
FM;1993;02;02;1446
FM;1993;02;03;1569
FM;1993;02;04;1468
FM;1993;02;05;1517
FM;1993;02;06;1471
FM;1993;02;07;1490
FM;1993;02;08;1543
FM;1993;02;09;1537
FM;1993;02;10;1489
FM;1993;02;11;1508
FM;1993;02;12;1542
FM;1993;02;13;1632
FM;1993;02;14;1490
FM;1993;02;15;1581
FM;1993;02;16;1538
FM;1993;02;17;1558
FM;1993;02;18;1657
FM;1993;02;19;1517
FM;1993;02;20;1531
FM;1993;02;21;1561
FM;1993;02;22;1522
FM;1993;02;23;1650
FM;1993;02;24;1569
FM;1993;02;25;1586
FM;1993;02;26;1573
FM;1993;02;27;1619
FM;1993;02;28;1591
FM;1993;02;29;
FM;1993;02;30;
FM;1993;02;31;
FM;1993;02;MM;43185
FM;1993;03;01;1671
FM;1993;03;02;1765
FM;1993;03;03;1595
FM;1993;03;04;1706
FM;1993;03;05;1675
FM;1993;03;06;1726
FM;1993;03;07;1641
FM;1993;03;08;1728
FM;1993;03;09;1616
FM;1993;03;10;1677
FM;1993;03;11;1594
FM;1993;03;12;1726
FM;1993;03;13;1718
FM;1993;03;14;1607
FM;1993;03;15;1653
FM;1993;03;16;1695
FM;1993;03;17;1626
FM;1993;03;18;1577
FM;1993;03;19;1651
FM;1993;03;20;1556
FM;1993;03;21;1579
FM;1993;03;22;1527
FM;1993;03;23;1471
FM;1993;03;24;1542
FM;1993;03;25;1506
FM;1993;03;26;1494
FM;1993;03;27;1471
FM;1993;03;28;1408
FM;1993;03;29;1469
FM;1993;03;30;1541
FM;1993;03;31;1477
FM;1993;03;MM;49688
FM;1993;04;01;1559
FM;1993;04;02;1468
FM;1993;04;03;1464
FM;1993;04;04;1430
FM;1993;04;05;1499
FM;1993;04;06;1533
FM;1993;04;07;1440
FM;1993;04;08;1487
FM;1993;04;09;1422
FM;1993;04;10;1403
FM;1993;04;11;1423
FM;1993;04;12;1417
FM;1993;04;13;1564
FM;1993;04;14;1417
FM;1993;04;15;1435
FM;1993;04;16;1431
FM;1993;04;17;1426
FM;1993;04;18;1439
FM;1993;04;19;1510
FM;1993;04;20;1520
FM;1993;04;21;1446
FM;1993;04;22;1457
FM;1993;04;23;1447
FM;1993;04;24;1486
FM;1993;04;25;1394
FM;1993;04;26;1447
FM;1993;04;27;1375
FM;1993;04;28;1424
FM;1993;04;29;1482
FM;1993;04;30;1441
FM;1993;04;31;
FM;1993;04;MM;43686
FM;1993;05;01;1364
FM;1993;05;02;1329
FM;1993;05;03;1388
FM;1993;05;04;1422
FM;1993;05;05;1358
FM;1993;05;06;1379
FM;1993;05;07;1375
FM;1993;05;08;1364
FM;1993;05;09;1393
FM;1993;05;10;1429
FM;1993;05;11;1456
FM;1993;05;12;1334
FM;1993;05;13;1303
FM;1993;05;14;1368
FM;1993;05;15;1237
FM;1993;05;16;1358
FM;1993;05;17;1439
FM;1993;05;18;1401
FM;1993;05;19;1389
FM;1993;05;20;1359
FM;1993;05;21;1319
FM;1993;05;22;1338
FM;1993;05;23;1336
FM;1993;05;24;1474
FM;1993;05;25;1413
FM;1993;05;26;1399
FM;1993;05;27;1424
FM;1993;05;28;1288
FM;1993;05;29;1287
FM;1993;05;30;1304
FM;1993;05;31;1304
FM;1993;05;MM;42331
FM;1993;06;01;1332
FM;1993;06;02;1410
FM;1993;06;03;1370
FM;1993;06;04;1370
FM;1993;06;05;1394
FM;1993;06;06;1357
FM;1993;06;07;1504
FM;1993;06;08;1462
FM;1993;06;09;1494
FM;1993;06;10;1461
FM;1993;06;11;1305
FM;1993;06;12;1206
FM;1993;06;13;1216
FM;1993;06;14;1289
FM;1993;06;15;1316
FM;1993;06;16;1335
FM;1993;06;17;1301
FM;1993;06;18;1282
FM;1993;06;19;1328
FM;1993;06;20;1363
FM;1993;06;21;1354
FM;1993;06;22;1322
FM;1993;06;23;1352
FM;1993;06;24;1260
FM;1993;06;25;1375
FM;1993;06;26;1348
FM;1993;06;27;1411
FM;1993;06;28;1403
FM;1993;06;29;1404
FM;1993;06;30;1354
FM;1993;06;31;
FM;1993;06;MM;40678
FM;1993;07;01;1388
FM;1993;07;02;1315
FM;1993;07;03;1279
FM;1993;07;04;1347
FM;1993;07;05;1331
FM;1993;07;06;1279
FM;1993;07;07;1302
FM;1993;07;08;1301
FM;1993;07;09;1349
FM;1993;07;10;1356
FM;1993;07;11;1236
FM;1993;07;12;1268
FM;1993;07;13;1264
FM;1993;07;14;1333
FM;1993;07;15;1391
FM;1993;07;16;1435
FM;1993;07;17;1375
FM;1993;07;18;1297
FM;1993;07;19;1349
FM;1993;07;20;1290
FM;1993;07;21;1188
FM;1993;07;22;1235
FM;1993;07;23;1308
FM;1993;07;24;1388
FM;1993;07;25;1335
FM;1993;07;26;1245
FM;1993;07;27;1341
FM;1993;07;28;1344
FM;1993;07;29;1410
FM;1993;07;30;1452
FM;1993;07;31;1332
FM;1993;07;MM;41063
FM;1993;08;01;1243
FM;1993;08;02;1277
FM;1993;08;03;1373
FM;1993;08;04;1406
FM;1993;08;05;1358
FM;1993;08;06;1317
FM;1993;08;07;1341
FM;1993;08;08;1336
FM;1993;08;09;1296
FM;1993;08;10;1335
FM;1993;08;11;1307
FM;1993;08;12;1269
FM;1993;08;13;1258
FM;1993;08;14;1345
FM;1993;08;15;1289
FM;1993;08;16;1362
FM;1993;08;17;1299
FM;1993;08;18;1423
FM;1993;08;19;1363
FM;1993;08;20;1352
FM;1993;08;21;1353
FM;1993;08;22;1379
FM;1993;08;23;1380
FM;1993;08;24;1288
FM;1993;08;25;1232
FM;1993;08;26;1303
FM;1993;08;27;1283
FM;1993;08;28;1256
FM;1993;08;29;1276
FM;1993;08;30;1336
FM;1993;08;31;1352
FM;1993;08;MM;40987
FM;1993;09;01;1264
FM;1993;09;02;1363
FM;1993;09;03;1292
FM;1993;09;04;1356
FM;1993;09;05;1291
FM;1993;09;06;1315
FM;1993;09;07;1444
FM;1993;09;08;1420
FM;1993;09;09;1341
FM;1993;09;10;1315
FM;1993;09;11;1339
FM;1993;09;12;1333
FM;1993;09;13;1337
FM;1993;09;14;1370
FM;1993;09;15;1339
FM;1993;09;16;1319
FM;1993;09;17;1301
FM;1993;09;18;1353
FM;1993;09;19;1372
FM;1993;09;20;1499
FM;1993;09;21;1389
FM;1993;09;22;1383
FM;1993;09;23;1367
FM;1993;09;24;1337
FM;1993;09;25;1299
FM;1993;09;26;1349
FM;1993;09;27;1304
FM;1993;09;28;1339
FM;1993;09;29;1429
FM;1993;09;30;1412
FM;1993;09;31;
FM;1993;09;MM;40571
FM;1993;10;01;1356
FM;1993;10;02;1384
FM;1993;10;03;1442
FM;1993;10;04;1515
FM;1993;10;05;1499
FM;1993;10;06;1437
FM;1993;10;07;1374
FM;1993;10;08;1378
FM;1993;10;09;1393
FM;1993;10;10;1332
FM;1993;10;11;1406
FM;1993;10;12;1512
FM;1993;10;13;1427
FM;1993;10;14;1399
FM;1993;10;15;1420
FM;1993;10;16;1323
FM;1993;10;17;1338
FM;1993;10;18;1367
FM;1993;10;19;1364
FM;1993;10;20;1357
FM;1993;10;21;1406
FM;1993;10;22;1447
FM;1993;10;23;1378
FM;1993;10;24;1401
FM;1993;10;25;1504
FM;1993;10;26;1478
FM;1993;10;27;1505
FM;1993;10;28;1429
FM;1993;10;29;1435
FM;1993;10;30;1489
FM;1993;10;31;1443
FM;1993;10;MM;43938
FM;1993;11;01;1414
FM;1993;11;02;1521
FM;1993;11;03;1525
FM;1993;11;04;1419
FM;1993;11;05;1393
FM;1993;11;06;1382
FM;1993;11;07;1375
FM;1993;11;08;1390
FM;1993;11;09;1425
FM;1993;11;10;1399
FM;1993;11;11;1421
FM;1993;11;12;1420
FM;1993;11;13;1421
FM;1993;11;14;1417
FM;1993;11;15;1423
FM;1993;11;16;1368
FM;1993;11;17;1458
FM;1993;11;18;1396
FM;1993;11;19;1584
FM;1993;11;20;1414
FM;1993;11;21;1430
FM;1993;11;22;1542
FM;1993;11;23;1508
FM;1993;11;24;1541
FM;1993;11;25;1581
FM;1993;11;26;1492
FM;1993;11;27;1517
FM;1993;11;28;1582
FM;1993;11;29;1610
FM;1993;11;30;1649
FM;1993;11;31;
FM;1993;11;MM;44017
FM;1993;12;01;1638
FM;1993;12;02;1623
FM;1993;12;03;1610
FM;1993;12;04;1683
FM;1993;12;05;1623
FM;1993;12;06;1641
FM;1993;12;07;1669
FM;1993;12;08;1809
FM;1993;12;09;1631
FM;1993;12;10;1713
FM;1993;12;11;1677
FM;1993;12;12;1614
FM;1993;12;13;1756
FM;1993;12;14;1657
FM;1993;12;15;1718
FM;1993;12;16;1650
FM;1993;12;17;1740
FM;1993;12;18;1834
FM;1993;12;19;1693
FM;1993;12;20;1846
FM;1993;12;21;1699
FM;1993;12;22;1629
FM;1993;12;23;1745
FM;1993;12;24;1622
FM;1993;12;25;1659
FM;1993;12;26;1757
FM;1993;12;27;1829
