date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf,conf_j1,pos,esms_dc,dc_tot,pos_7j,cv_dose1,esms_cas
2020-10-19,11.45,280.71,0.413206801107157,1.43503071570588,2090,11640,105904,22687,269,1424,517,146,,,45304,,,188401,,
2020-10-20,12.11,304.22,0.4286279161724,1.44973422219271,2168,12435,106808,22849,278,1943,923,163,,,44374,,,204174,,
2020-10-21,12.81,330.97,0.44266508501384,1.46293551382362,2239,13162,107621,23012,284,1754,825,166,,,46771,,,222130,,
2020-10-22,13.49,359.42,0.456702253855279,1.47212443054136,2310,14009,108568,23174,262,1998,974,165,,,51137,,,241224,,
2020-10-23,14.2,391.85,0.480822459470146,1.47498438873815,2432,14985,109455,23358,299,2091,908,184,,,55394,,,262993,,
2020-10-24,14.52,406.55,0.492487149070779,1.46976086103268,2491,15637,110291,23495,233,1667,845,138,,,25167,,,272854,,
2020-10-25,14.61,410.45,0.509094503756426,1.45595367032431,2575,16454,110629,23611,191,1298,344,116,,,7329,,,275475,,
2020-10-26,15.33,445.44,0.545867931988929,1.43413356549718,2761,17761,111316,23868,357,2314,712,258,,,68787,,,298957,,
2020-10-27,15.73,471.05,0.57512850929221,1.40549338002942,2909,18955,112685,24156,431,2988,1407,292,,,61563,,,316146,,
2020-10-28,15.89,486.21,0.600237247924081,1.37148050456353,3036,20184,113946,24400,372,2821,1304,244,,,56947,,,326322,,
2020-10-29,15.89,493.77,0.622182680901542,1.33355221595993,3147,21160,115256,24635,395,2607,1364,250,,,56206,,,331391,,
2020-10-30,15.83,498.56,0.665875840253064,1.29303538582204,3368,22153,116502,24890,422,2563,1293,256,,,58610,,,334606,,
2020-10-31,15.79,500.23,0.680703835508106,1.25100861949209,3443,23013,117563,25113,339,2274,1125,224,,,26293,,,335731,,
2020-11-01,15.77,499.72,0.705614867536576,1.20813935837291,3569,24008,118196,25344,289,1883,651,231,,,6985,,,335387,,
2020-11-02,15.74,501.72,0.73566627125346,1.16472209836729,3721,25120,119073,25760,430,2547,924,418,,,70130,,,336728,,
2020-11-03,15.6,498.08,0.764926848556742,1.12076656131982,3869,26242,120683,26186,469,3311,1667,430,,,59119,,,334285,,
2020-11-04,15.38,487.94,0.806642941874259,1.07606327903913,4080,27511,122631,26571,540,3681,1995,394,,,50145,,,327483,,
2020-11-05,15,474.15,0.834519572953737,1.0303073807159,4221,28403,124247,26934,447,2989,1688,367,,,46948,,,318225,,
